metabolite_number,dilution_factor,dilution_factor_original,injection_volume,log_injection_quantity,chromatogram_number,replicate,internal_standard,intensity,log_intensity,log_intensity_factor,normalized_intensity,log_normalized_intensity,log_normalized_intensity_factor,condition,metabolite_code,chromatogram_name,ionization_mode,ionization_code,retention_time,observation_number
1002,0.5,0.5,5,0.9162907318741551,29,1,7698187.539,266775.0603,12.494161111517915,11.577870379643759,0.03465426880658383,-3.3623343630532534,-4.278625094927408,5,X297.090928046429.2.28725161049151,05dil_rep1_5ul_2_pos,positive,1,2.28725161049151,106
1002,0.5,0.5,5,0.9162907318741551,32,1,6123618.386,238017.9421,12.380101336786947,11.46381060491279,0.038868839809509316,-3.247562382530809,-4.163853114404964,5,X297.090928046429.2.28725161049151,05dil_rep1_5ul_3_pos,positive,1,2.28725161049151,107
1002,0.5,0.5,5,0.9162907318741551,35,1,5581010.737,211897.9767,12.26386019583893,11.347569463964776,0.03796767049652784,-3.2710202577785616,-4.187310989652717,5,X297.090928046429.2.28725161049151,05dil_rep1_5ul_4_pos,positive,1,2.28725161049151,108
1002,0.5,0.5,5,0.9162907318741551,38,2,6265870.975,323313.0155,12.68637622117723,11.770085489303076,0.05159905411234549,-2.964251937818733,-3.880542669692888,5,X297.090928046429.2.28725161049151,05dil_rep2_5ul_1_pos,positive,1,2.28725161049151,109
1002,0.5,0.5,5,0.9162907318741551,41,2,5853558.876,285808.5685,12.563077524784264,11.646786792910108,0.04882646173968371,-3.0194828643227614,-3.9357735961969165,5,X297.090928046429.2.28725161049151,05dil_rep2_5ul_2_pos,positive,1,2.28725161049151,110
1002,0.5,0.5,5,0.9162907318741551,44,2,4562552.124,184571.9704,12.125794749868778,11.209504017994622,0.040453668338189926,-3.2075979513772044,-4.1238886832513595,5,X297.090928046429.2.28725161049151,05dil_rep2_5ul_3_pos,positive,1,2.28725161049151,111
1002,0.5,0.5,5,0.9162907318741551,47,2,1672973.292,53791.57805,10.892872192074364,9.97658146020021,0.03215327961732936,-3.4372408236308862,-4.353531555505041,5,X297.090928046429.2.28725161049151,05dil_rep2_5ul_4_pos,positive,1,2.28725161049151,112
1002,0.5,0.5,10,1.6094379124341003,27,1,10159388.17,314146.2639,12.657613965033969,11.04817605259987,0.030921769957333957,-3.476294813779185,-5.085732726213286,6,X297.090928046429.2.28725161049151,05dil_rep1_10ul_1_pos,positive,1,2.28725161049151,113
1002,0.5,0.5,10,1.6094379124341003,30,1,9289444.3,238437.0624,12.381860665177447,10.772422752743346,0.025667527001588242,-3.662528626815931,-5.271966539250031,6,X297.090928046429.2.28725161049151,05dil_rep1_10ul_2_pos,positive,1,2.28725161049151,114
1002,0.5,0.5,10,1.6094379124341003,33,1,8953485.472,218360.384,12.293902114457987,10.684464202023886,0.024388310528103575,-3.7136513381939626,-5.323089250628063,6,X297.090928046429.2.28725161049151,05dil_rep1_10ul_3_pos,positive,1,2.28725161049151,115
1002,0.5,0.5,10,1.6094379124341003,36,1,9812289.553,188371.6765,12.146172292773821,10.53673438033972,0.019197525254685075,-3.952973901240968,-5.562411813675069,6,X297.090928046429.2.28725161049151,05dil_rep1_10ul_4_pos,positive,1,2.28725161049151,116
1002,0.5,0.5,10,1.6094379124341003,39,2,10152903.45,299099.8608,12.608532779221743,10.999094866787642,0.029459539556637864,-3.5247374975118215,-5.134175409945922,6,X297.090928046429.2.28725161049151,05dil_rep2_10ul_1_pos,positive,1,2.28725161049151,117
1002,0.5,0.5,10,1.6094379124341003,42,2,9533243.718,261416.3088,12.473869468432651,10.86443155599855,0.027421548901179576,-3.5964261184353483,-5.205864030869448,6,X297.090928046429.2.28725161049151,05dil_rep2_10ul_2_pos,positive,1,2.28725161049151,118
1002,0.5,0.5,10,1.6094379124341003,45,2,1970612.351,68197.34163,11.130160864039594,9.520722951605492,0.034607182683795125,-3.3636940264454998,-4.9731319388796,6,X297.090928046429.2.28725161049151,05dil_rep2_10ul_3_pos,positive,1,2.28725161049151,119
1002,0.5,0.5,10,1.6094379124341003,48,2,5088100.984,183406.6344,12.119461012632227,10.510023100198127,0.03604618598898469,-3.322954218657186,-4.932392131091286,6,X297.090928046429.2.28725161049151,05dil_rep2_10ul_4_pos,positive,1,2.28725161049151,120
1002,1,1,2,0.6931471805599453,49,1,2556556.53,202191.7486,12.216971776625053,11.523824596065108,0.07908753286984818,-2.5372000288955245,-3.23034720945547,7,X297.090928046429.2.28725161049151,1dil_rep1_2ul_1_pos,positive,1,2.28725161049151,121
1002,1,1,2,0.6931471805599453,52,1,3184227.6,157703.1608,11.968469815870117,11.275322635310172,0.04952634692319104,-3.005250489933608,-3.6983976704935535,7,X297.090928046429.2.28725161049151,1dil_rep1_2ul_2_pos,positive,1,2.28725161049151,122
1002,1,1,2,0.6931471805599453,55,1,3154788.724,195614.1359,12.183899303398947,11.490752122839002,0.062005463127172,-2.780532782864553,-3.473679963424498,7,X297.090928046429.2.28725161049151,1dil_rep1_2ul_3_pos,positive,1,2.28725161049151,123
1002,1,1,2,0.6931471805599453,58,1,3259808.289,180438.2208,12.103143731132331,11.409996550572385,0.055352402596458336,-2.894035213426142,-3.587182393986087,7,X297.090928046429.2.28725161049151,1dil_rep1_2ul_4_pos,positive,1,2.28725161049151,124
1002,1,1,2,0.6931471805599453,61,2,3522966.57,211368.53,12.261358476625375,11.56821129606543,0.05999731357087502,-2.8134554915811636,-3.5066026721411085,7,X297.090928046429.2.28725161049151,1dil_rep2_2ul_1_pos,positive,1,2.28725161049151,125
1002,1,1,2,0.6931471805599453,64,2,4091314.338,199177.6788,12.201952563637224,11.508805383077279,0.04868305447715027,-3.022424266792841,-3.7155714473527865,7,X297.090928046429.2.28725161049151,1dil_rep2_2ul_2_pos,positive,1,2.28725161049151,126
1002,1,1,2,0.6931471805599453,67,2,3796732.394,216798.6908,12.286724509784008,11.593577329224063,0.057101388326079645,-2.8629268486739012,-3.5560740292338466,7,X297.090928046429.2.28725161049151,1dil_rep2_2ul_3_pos,positive,1,2.28725161049151,127
1002,1,1,2,0.6931471805599453,70,2,3846666.448,173754.937,12.065401177411847,11.372253996851901,0.04517026348628188,-3.0973162961185157,-3.790463476678461,7,X297.090928046429.2.28725161049151,1dil_rep2_2ul_4_pos,positive,1,2.28725161049151,128
1002,1,1,5,1.6094379124341003,50,1,6210562.756,438212.1646,12.990458466141577,11.381020553707478,0.07055917182008103,-2.6513036045962326,-4.2607415170303335,8,X297.090928046429.2.28725161049151,1dil_rep1_5ul_1_pos,positive,1,2.28725161049151,129
1002,1,1,5,1.6094379124341003,53,1,6196657.707,470315.0746,13.061158120577007,11.451720208142907,0.07589818525375586,-2.578362504566581,-4.187800417000681,8,X297.090928046429.2.28725161049151,1dil_rep1_5ul_2_pos,positive,1,2.28725161049151,130
1002,1,1,5,1.6094379124341003,56,1,8056300.452,422018.7124,12.952804934215159,11.343367021781058,0.05238368590079491,-2.9491600739018957,-4.558597986335996,8,X297.090928046429.2.28725161049151,1dil_rep1_5ul_3_pos,positive,1,2.28725161049151,131
1002,1,1,5,1.6094379124341003,59,1,7316612.595,439378.3786,12.993116231076534,11.383678318642435,0.060052158412796215,-2.8125417875084913,-4.421979699942591,8,X297.090928046429.2.28725161049151,1dil_rep1_5ul_4_pos,positive,1,2.28725161049151,132
1002,1,1,5,1.6094379124341003,62,2,8891680.504,434746.4402,12.982518244028896,11.373080331594794,0.04889361915381749,-3.018108378667559,-4.627546291101659,8,X297.090928046429.2.28725161049151,1dil_rep2_5ul_1_pos,positive,1,2.28725161049151,133
1002,1,1,5,1.6094379124341003,65,2,7012551.707,471875.7625,13.06447101487816,11.45503310244406,0.06729016515186174,-2.698741187454981,-4.308179099889082,8,X297.090928046429.2.28725161049151,1dil_rep2_5ul_2_pos,positive,1,2.28725161049151,134
1002,1,1,5,1.6094379124341003,68,2,7190305.765,425147.3215,12.960191026664727,11.350753114230626,0.05912785010749818,-2.828053228553871,-4.437491140987971,8,X297.090928046429.2.28725161049151,1dil_rep2_5ul_3_pos,positive,1,2.28725161049151,135
1002,1,1,5,1.6094379124341003,71,2,10898480.95,450983.502,13.019186036884452,11.409748124450353,0.04138040008227018,-3.1849479382177583,-4.794385850651859,8,X297.090928046429.2.28725161049151,1dil_rep2_5ul_4_pos,positive,1,2.28725161049151,136
1002,1,1,10,2.302585092994046,51,1,10370784.85,458704.0952,13.036160608384957,10.73357551539091,0.04423041282164869,-3.1183426536241226,-5.420927746618169,9,X297.090928046429.2.28725161049151,1dil_rep1_10ul_1_pos,positive,1,2.28725161049151,137
1002,1,1,10,2.302585092994046,54,1,9790508.224,481735.9435,13.08515140785404,10.782566314859995,0.04920438576611322,-3.011772517869083,-5.314357610863128,9,X297.090928046429.2.28725161049151,1dil_rep1_10ul_2_pos,positive,1,2.28725161049151,138
1002,1,1,10,2.302585092994046,57,1,10929979.46,531630.2802,13.183703564695653,10.881118471701608,0.04863964128620604,-3.0233164162238286,-5.325901509217874,9,X297.090928046429.2.28725161049151,1dil_rep1_10ul_3_pos,positive,1,2.28725161049151,139
1002,1,1,10,2.302585092994046,60,1,10749063.02,369968.9242,12.821174292444514,10.518589199450469,0.034418713846186014,-3.369154855364464,-5.67173994835851,9,X297.090928046429.2.28725161049151,1dil_rep1_10ul_4_pos,positive,1,2.28725161049151,140
1002,1,1,10,2.302585092994046,63,2,12438036.76,551897.7023,13.221117986164714,10.918532893170667,0.04437176967307822,-3.1151518299359675,-5.417736922930013,9,X297.090928046429.2.28725161049151,1dil_rep2_10ul_1_pos,positive,1,2.28725161049151,141
1002,1,1,10,2.302585092994046,66,2,11783245.98,492596.8803,13.107446431518191,10.804861338524146,0.041804854208772106,-3.174742816797461,-5.477327909791507,9,X297.090928046429.2.28725161049151,1dil_rep2_10ul_2_pos,positive,1,2.28725161049151,142
1002,1,1,10,2.302585092994046,69,2,11703207.61,500421.6271,13.123206276265252,10.820621183271207,0.0427593565607096,-3.1521672406300536,-5.454752333624099,9,X297.090928046429.2.28725161049151,1dil_rep2_10ul_3_pos,positive,1,2.28725161049151,143
1002,1,1,10,2.302585092994046,72,2,12434368.35,501799.8665,13.125956646872176,10.82337155387813,0.04035587915489089,-3.210018190917371,-5.5126032839114165,9,X297.090928046429.2.28725161049151,1dil_rep2_10ul_4_pos,positive,1,2.28725161049151,144
1003,0.25,0.25,2,-0.6931471805599453,1,1,3422082.178,695781.0335,13.45279028277715,14.145937463337095,0.20332095996205501,-1.5929694649801183,-0.899822284420173,1,X108.038431528259.3.67259509437986,025dil_rep1_2ul_1_pos,positive,1,3.67259509437986,145
1003,0.25,0.25,2,-0.6931471805599453,4,1,2918676.669,646607.7743,13.379495167554113,14.072642348114059,0.221541420181202,-1.507145708418267,-0.8139985278583216,1,X108.038431528259.3.67259509437986,025dil_rep1_2ul_2_pos,positive,1,3.67259509437986,146
1003,0.25,0.25,2,-0.6931471805599453,7,1,2825674.401,556120.8838,13.228740966507564,13.92188814706751,0.1968099663581869,-1.6255166535822922,-0.9323694730223469,1,X108.038431528259.3.67259509437986,025dil_rep1_2ul_3_pos,positive,1,3.67259509437986,147
1003,0.25,0.25,2,-0.6931471805599453,10,1,2465552.83,481095.4167,13.083820900932542,13.776968081492488,0.19512679300406635,-1.6341057111864976,-0.9409585306265523,1,X108.038431528259.3.67259509437986,025dil_rep1_2ul_4_pos,positive,1,3.67259509437986,148
1003,0.25,0.25,2,-0.6931471805599453,13,2,3991437.206,710578.8914,13.473835256808403,14.166982437368349,0.17802582246110374,-1.7258266692054869,-1.0326794886455415,1,X108.038431528259.3.67259509437986,025dil_rep2_2ul_1_pos,positive,1,3.67259509437986,149
1003,0.25,0.25,2,-0.6931471805599453,16,2,3118320.63,645001.039,13.377007206629326,14.070154387189271,0.2068424371742684,-1.575797948627245,-0.8826507680672999,1,X108.038431528259.3.67259509437986,025dil_rep2_2ul_2_pos,positive,1,3.67259509437986,150
1003,0.25,0.25,2,-0.6931471805599453,19,2,2716128.757,601127.8493,13.306562918514665,13.99971009907461,0.22131787668415012,-1.508155254870696,-0.8150080743107508,1,X108.038431528259.3.67259509437986,025dil_rep2_2ul_3_pos,positive,1,3.67259509437986,151
1003,0.25,0.25,2,-0.6931471805599453,22,2,2554636.381,512729.4285,13.147503555188308,13.840650735748254,0.20070544376233088,-1.6059168996696092,-0.9127697191096639,1,X108.038431528259.3.67259509437986,025dil_rep2_2ul_4_pos,positive,1,3.67259509437986,152
1003,0.25,0.25,5,0.22314355131420976,2,1,7021195.686,78644.31067,11.272690568552726,11.049547017238517,0.011200985442809093,-4.4917535185865285,-4.714897069900738,2,X108.038431528259.3.67259509437986,025dil_rep1_5ul_1_pos,positive,1,3.67259509437986,153
1003,0.25,0.25,5,0.22314355131420976,5,1,5906657.275,1182797.463,13.983392922047777,13.760249370733566,0.20024819587996154,-1.608197702412772,-1.8313412537269818,2,X108.038431528259.3.67259509437986,025dil_rep1_5ul_2_pos,positive,1,3.67259509437986,154
1003,0.25,0.25,5,0.22314355131420976,8,1,5760248.959,1075524.739,13.888319229749873,13.665175678435663,0.18671497476156224,-1.6781720240367666,-1.9013155753509763,2,X108.038431528259.3.67259509437986,025dil_rep1_5ul_3_pos,positive,1,3.67259509437986,155
1003,0.25,0.25,5,0.22314355131420976,11,1,4689691.905,945416.2512,13.759380586954478,13.53623703564027,0.20159453336199493,-1.6014968594125216,-1.8246404107267316,2,X108.038431528259.3.67259509437986,025dil_rep1_5ul_4_pos,positive,1,3.67259509437986,156
1003,0.25,0.25,5,0.22314355131420976,14,2,9209727.224,1624903.703,14.300959112297742,14.077815560983533,0.1764334234314343,-1.734811678122723,-1.9579552294369327,2,X108.038431528259.3.67259509437986,025dil_rep2_5ul_1_pos,positive,1,3.67259509437986,157
1003,0.25,0.25,5,0.22314355131420976,17,2,6385300.932,1289642.546,14.0698756418156,13.846732090501389,0.20197051943737585,-1.5996335356110312,-1.8227770869252409,2,X108.038431528259.3.67259509437986,025dil_rep2_5ul_2_pos,positive,1,3.67259509437986,158
1003,0.25,0.25,5,0.22314355131420976,20,2,5761155.578,1112002.183,13.921672716920234,13.698529165606024,0.19301721120783105,-1.6449759168106575,-1.8681194681248672,2,X108.038431528259.3.67259509437986,025dil_rep2_5ul_3_pos,positive,1,3.67259509437986,159
1003,0.25,0.25,5,0.22314355131420976,23,2,4802765.197,1017666.582,13.833022899852047,13.609879348537836,0.21189180404565178,-1.5516794928624638,-1.7748230441766735,2,X108.038431528259.3.67259509437986,025dil_rep2_5ul_4_pos,positive,1,3.67259509437986,160
1003,0.25,0.25,10,0.9162907318741551,3,1,10964223.72,2086497.668,14.550997461351965,13.63470672947781,0.1903005375742187,-1.6591506798063633,-2.575441411680518,3,X108.038431528259.3.67259509437986,025dil_rep1_10ul_1_pos,positive,1,3.67259509437986,161
1003,0.25,0.25,10,0.9162907318741551,6,1,7164694.427,1087308.672,13.899216092673708,12.982925360799552,0.15175925269087542,-1.8854598776500842,-2.8017506095242393,3,X108.038431528259.3.67259509437986,025dil_rep1_10ul_2_pos,positive,1,3.67259509437986,162
1003,0.25,0.25,10,0.9162907318741551,9,1,9447993.128,2188846.892,14.598885429791997,13.682594697917843,0.23167320957433277,-1.46242747971737,-2.3787182115915253,3,X108.038431528259.3.67259509437986,025dil_rep1_10ul_3_pos,positive,1,3.67259509437986,163
1003,0.25,0.25,10,0.9162907318741551,12,1,7715486.748,1763480.549,14.382799998827073,13.466509266952917,0.2285637454379826,-1.4759401340833571,-2.392230865957512,3,X108.038431528259.3.67259509437986,025dil_rep1_10ul_4_pos,positive,1,3.67259509437986,164
1003,0.25,0.25,10,0.9162907318741551,15,2,12112193.26,2531262.381,14.744228701084284,13.827937969210128,0.20898464272027312,-1.565494509524405,-2.48178524139856,3,X108.038431528259.3.67259509437986,025dil_rep2_10ul_1_pos,positive,1,3.67259509437986,165
1003,0.25,0.25,10,0.9162907318741551,18,2,11054700.51,2331877.882,14.6621844588721,13.745893726997945,0.21093994178228537,-1.5561818221255275,-2.472472553999683,3,X108.038431528259.3.67259509437986,025dil_rep2_10ul_2_pos,positive,1,3.67259509437986,166
1003,0.25,0.25,10,0.9162907318741551,21,2,10157361.99,1988755.625,14.50301968703994,13.586728955165784,0.19579450126498837,-1.6306896327070994,-2.5469803645812545,3,X108.038431528259.3.67259509437986,025dil_rep2_10ul_3_pos,positive,1,3.67259509437986,167
1003,0.25,0.25,10,0.9162907318741551,24,2,9333460.318,1973510.131,14.495324307590991,13.579033575716835,0.21144463722570253,-1.5537920772878235,-2.4700828091619784,3,X108.038431528259.3.67259509437986,025dil_rep2_10ul_4_pos,positive,1,3.67259509437986,168
1003,0.5,0.5,2,0,25,1,3670921.266,576997.7826,13.265593702501917,13.265593702501917,0.1571806477965469,-1.8503595121850804,-1.8503595121850804,4,X108.038431528259.3.67259509437986,05dil_rep1_2ul_1_pos,positive,1,3.67259509437986,169
1003,0.5,0.5,2,0,28,1,2768689.132,548573.5616,13.21507666383437,13.21507666383437,0.198134761775776,-1.6188078647717974,-1.6188078647717974,4,X108.038431528259.3.67259509437986,05dil_rep1_2ul_2_pos,positive,1,3.67259509437986,170
1003,0.5,0.5,2,0,31,1,2638622.768,479553.3449,13.080610418212576,13.080610418212576,0.18174380616880964,-1.7051572420003216,-1.7051572420003216,4,X108.038431528259.3.67259509437986,05dil_rep1_2ul_3_pos,positive,1,3.67259509437986,171
1003,0.5,0.5,2,0,34,1,2270723.624,483264.6381,13.088319687558531,13.088319687558531,0.21282406761977654,-1.5472894281929435,-1.5472894281929435,4,X108.038431528259.3.67259509437986,05dil_rep1_2ul_4_pos,positive,1,3.67259509437986,172
1003,0.5,0.5,2,0,37,2,3005824.974,605228.2048,13.313360863908219,13.313360863908219,0.2013517786415198,-1.602701758142762,-1.602701758142762,4,X108.038431528259.3.67259509437986,05dil_rep2_2ul_1_pos,positive,1,3.67259509437986,173
1003,0.5,0.5,2,0,40,2,3561141.654,522442.3742,13.166269968126427,13.166269968126427,0.1467064287131556,-1.919321772617798,-1.919321772617798,4,X108.038431528259.3.67259509437986,05dil_rep2_2ul_2_pos,positive,1,3.67259509437986,174
1003,0.5,0.5,2,0,43,2,2506789.374,585620.8948,13.280427922003616,13.280427922003616,0.23361392100746955,-1.4540854364497848,-1.4540854364497848,4,X108.038431528259.3.67259509437986,05dil_rep2_2ul_3_pos,positive,1,3.67259509437986,175
1003,0.5,0.5,2,0,46,2,1417020.883,330054.7389,12.707013795141396,12.707013795141396,0.23292157713387773,-1.4570534608963612,-1.4570534608963612,4,X108.038431528259.3.67259509437986,05dil_rep2_2ul_4_pos,positive,1,3.67259509437986,176
1003,0.5,0.5,5,0.9162907318741551,26,1,7446640.112,1328247.718,14.099371126261648,13.183080394387494,0.17836872710681634,-1.7239023706889085,-2.6401931025630634,5,X108.038431528259.3.67259509437986,05dil_rep1_5ul_1_pos,positive,1,3.67259509437986,177
1003,0.5,0.5,5,0.9162907318741551,29,1,7698187.539,67349.58092,11.117651959398957,10.201361227524803,0.008748758143238057,-4.73884351517221,-5.655134247046365,5,X108.038431528259.3.67259509437986,05dil_rep1_5ul_2_pos,positive,1,3.67259509437986,178
1003,0.5,0.5,5,0.9162907318741551,32,1,6123618.386,1042803.823,13.857423627126057,12.9411328952519,0.17029209811377033,-1.7702400921916994,-2.6865308240658545,5,X108.038431528259.3.67259509437986,05dil_rep1_5ul_3_pos,positive,1,3.67259509437986,179
1003,0.5,0.5,5,0.9162907318741551,35,1,5581010.737,1029854.414,13.844928004584515,12.928637272710361,0.18452829828340106,-1.6899524490329771,-2.6062431809071325,5,X108.038431528259.3.67259509437986,05dil_rep1_5ul_4_pos,positive,1,3.67259509437986,180
1003,0.5,0.5,5,0.9162907318741551,38,2,6265870.975,1209188.66,14.005460163742242,13.089169431868086,0.19298014032279048,-1.6451679952537221,-2.561458727127877,5,X108.038431528259.3.67259509437986,05dil_rep2_5ul_1_pos,positive,1,3.67259509437986,181
